Time stamp,Area,Day,Parking_Category,Peak Hour,Free_Spaces,Used_Spaces,% full
2014-04-16 20:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,165.0,56.0
2014-04-16 20:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,13.0,62.0
2014-04-16 20:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,44.0,60.0
2014-04-16 21:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,274.0,51.0
2014-04-16 21:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,45.0,49.0
2014-04-16 21:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,105.0,51.0
2014-04-16 21:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,44.0,55.0
2014-04-16 21:00:00,Cherry Hill,Weekday,Paid Parking,No,59.0,44.0,57.0
2014-04-16 21:00:00,Cherry Hill,Weekday,Restricted Parking Zone,No,207.0,150.0,58.0
2014-04-16 21:00:00,Cherry Hill,Weekday,Time Limited Parking,No,21.0,11.0,66.0
2014-04-16 21:00:00,Cherry Hill,Weekday,Unrestricted Parking,No,65.0,35.0,65.0
2014-04-16 22:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,254.0,53.0
2014-04-16 22:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,35.0,55.0
2014-04-16 22:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,109.0,50.0
2014-04-16 22:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,41.0,57.0
2014-04-16 23:00:00,Capitol Hill,Weekday,Paid Parking,No,284.0,199.0,59.0
2014-04-16 23:00:00,Capitol Hill,Weekday,Restricted Parking Zone,No,43.0,35.0,55.0
2014-04-16 23:00:00,Capitol Hill,Weekday,Time Limited Parking,No,108.0,100.0,52.0
2014-04-16 23:00:00,Capitol Hill,Weekday,Unrestricted Parking,No,54.0,36.0,60.0
2014-04-17 08:00:00,Belltown,Weekday,Paid Parking,No,1087.0,413.0,72.0
2014-04-17 08:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,96.0,74.0
2014-04-17 08:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 08:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,56.0,57.0
2014-04-17 09:00:00,Belltown,Weekday,Paid Parking,No,1087.0,477.0,70.0
2014-04-17 09:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,119.0,69.0
2014-04-17 09:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 09:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,54.0,57.0
2014-04-17 10:00:00,Belltown,Weekday,Paid Parking,No,1087.0,595.0,65.0
2014-04-17 10:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,126.0,68.0
2014-04-17 10:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 10:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,54.0,57.0
2014-04-17 11:00:00,Belltown,Weekday,Paid Parking,No,1087.0,630.0,63.0
2014-04-17 11:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,156.0,63.0
2014-04-17 11:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,3.0,77.0
2014-04-17 11:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,59.0,55.0
2014-04-17 12:00:00,Belltown,Weekday,Paid Parking,No,1087.0,726.0,60.0
2014-04-17 12:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,159.0,63.0
2014-04-17 12:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,4.0,71.0
2014-04-17 12:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,52.0,58.0
2014-04-17 13:00:00,Belltown,Weekday,Paid Parking,No,1087.0,731.0,60.0
2014-04-17 13:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,175.0,61.0
2014-04-17 13:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,4.0,71.0
2014-04-17 13:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,56.0,57.0
2014-04-17 14:00:00,Belltown,Weekday,Paid Parking,No,1087.0,622.0,64.0
2014-04-17 14:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,164.0,62.0
2014-04-17 14:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,4.0,71.0
2014-04-17 14:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,59.0,55.0
2014-04-17 15:00:00,Belltown,Weekday,Paid Parking,No,1071.0,551.0,66.0
2014-04-17 15:00:00,Belltown,Weekday,Paid Parking,Yes,16.0,2.0,89.0
2014-04-17 15:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,153.0,64.0
2014-04-17 15:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,5.0,67.0
2014-04-17 15:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,49.0,60.0
2014-04-17 16:00:00,Belltown,Weekday,Paid Parking,No,1063.0,489.0,68.0
2014-04-17 16:00:00,Belltown,Weekday,Paid Parking,Yes,24.0,1.0,96.0
2014-04-17 16:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,120.0,69.0
2014-04-17 16:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 16:00:00,Little Saigon,Weekday,Unrestricted Parking,No,59.0,40.0,60.0
2014-04-17 16:00:00,Little Saigon,Weekday,Unrestricted Parking,Yes,14.0,1.0,93.0
2014-04-17 17:00:00,Belltown,Weekday,Paid Parking,No,1063.0,567.0,65.0
2014-04-17 17:00:00,Belltown,Weekday,Paid Parking,Yes,24.0,3.0,89.0
2014-04-17 17:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,101.0,73.0
2014-04-17 17:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 17:00:00,Little Saigon,Weekday,Unrestricted Parking,No,59.0,26.0,69.0
2014-04-17 17:00:00,Little Saigon,Weekday,Unrestricted Parking,Yes,14.0,0.0,100.0
2014-04-17 18:00:00,Belltown,Weekday,Paid Parking,No,1087.0,677.0,62.0
2014-04-17 18:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,83.0,77.0
2014-04-17 18:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 18:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,21.0,78.0
2014-04-17 19:00:00,Belltown,Weekday,Paid Parking,No,1087.0,815.0,57.0
2014-04-17 19:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,83.0,77.0
2014-04-17 19:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 19:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,18.0,80.0
2014-04-17 20:00:00,Belltown,Weekday,Paid Parking,No,1087.0,748.0,59.0
2014-04-17 20:00:00,Little Saigon,Weekday,Time Limited Parking,No,271.0,74.0,79.0
2014-04-17 20:00:00,Little Saigon,Weekday,Time Limited Parking,TBD,10.0,0.0,100.0
2014-04-17 20:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,12.0,86.0
2014-04-17 21:00:00,Belltown,Weekday,Paid Parking,No,772.0,483.0,62.0
2014-04-17 22:00:00,Belltown,Weekday,Paid Parking,No,772.0,481.0,62.0
2014-04-17 23:00:00,Belltown,Weekday,Paid Parking,No,772.0,505.0,60.0
2014-04-22 08:00:00,Pioneer Square,Weekday,Paid Parking,No,501.0,290.0,63.0
2014-04-22 08:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,0.0,100.0
2014-04-22 08:00:00,Pioneer Square,Weekday,Paid Parking,Yes,75.0,0.0,100.0
2014-04-22 08:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,19.0,51.0
2014-04-22 09:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,338.0,63.0
2014-04-22 09:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,7.0,87.0
2014-04-22 09:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 10:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,404.0,59.0
2014-04-22 10:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,20.0,70.0
2014-04-22 10:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 11:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,454.0,56.0
2014-04-22 11:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,19.0,71.0
2014-04-22 11:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,24.0,45.0
2014-04-22 12:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,495.0,54.0
2014-04-22 12:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,48.0,49.0
2014-04-22 12:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 13:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,527.0,52.0
2014-04-22 13:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,43.0,52.0
2014-04-22 13:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 14:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,465.0,55.0
2014-04-22 14:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,40.0,53.0
2014-04-22 14:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 15:00:00,Pioneer Square,Weekday,Paid Parking,No,510.0,398.0,56.0
2014-04-22 15:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,33.0,58.0
2014-04-22 15:00:00,Pioneer Square,Weekday,Paid Parking,Yes,66.0,8.0,89.0
2014-04-22 15:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 16:00:00,Pioneer Square,Weekday,Paid Parking,No,486.0,362.0,57.0
2014-04-22 16:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,35.0,57.0
2014-04-22 16:00:00,Pioneer Square,Weekday,Paid Parking,Yes,90.0,3.0,97.0
2014-04-22 16:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 17:00:00,Pioneer Square,Weekday,Paid Parking,No,486.0,323.0,60.0
2014-04-22 17:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,30.0,61.0
2014-04-22 17:00:00,Pioneer Square,Weekday,Paid Parking,Yes,90.0,1.0,99.0
2014-04-22 17:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 18:00:00,Pioneer Square,Weekday,Paid Parking,No,534.0,354.0,60.0
2014-04-22 18:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,34.0,57.0
2014-04-22 18:00:00,Pioneer Square,Weekday,Paid Parking,Yes,42.0,0.0,100.0
2014-04-22 18:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 19:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,445.0,56.0
2014-04-22 19:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,48.0,49.0
2014-04-22 19:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-22 20:00:00,Pioneer Square,Weekday,Paid Parking,No,576.0,420.0,58.0
2014-04-22 20:00:00,Pioneer Square,Weekday,Paid Parking,TBD,46.0,45.0,51.0
2014-04-22 20:00:00,Pioneer Square,Weekday,Unrestricted Parking,No,20.0,20.0,50.0
2014-04-23 08:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,8.0,58.0
2014-04-23 08:00:00,Denny Triangle,Weekday,Paid Parking,No,523.0,281.0,65.0
2014-04-23 08:00:00,Denny Triangle,Weekday,Paid Parking,Yes,77.0,2.0,97.0
2014-04-23 09:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,9.0,55.0
2014-04-23 09:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,338.0,64.0
2014-04-23 10:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,9.0,55.0
2014-04-23 10:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,386.0,61.0
2014-04-23 11:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,10.0,52.0
2014-04-23 11:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,419.0,59.0
2014-04-23 12:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,10.0,52.0
2014-04-23 12:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,418.0,59.0
2014-04-23 13:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,11.0,50.0
2014-04-23 13:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,429.0,58.0
2014-04-23 14:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,13.0,46.0
2014-04-23 14:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,425.0,59.0
2014-04-23 15:00:00,Commercial Core,Weekday,Paid Parking,Yes,11.0,2.0,85.0
2014-04-23 15:00:00,Denny Triangle,Weekday,Paid Parking,No,532.0,376.0,59.0
2014-04-23 15:00:00,Denny Triangle,Weekday,Paid Parking,Yes,68.0,21.0,76.0
2014-04-23 16:00:00,Commercial Core,Weekday,Paid Parking,Yes,11.0,0.0,100.0
2014-04-23 16:00:00,Denny Triangle,Weekday,Paid Parking,No,522.0,311.0,63.0
2014-04-23 16:00:00,Denny Triangle,Weekday,Paid Parking,Yes,78.0,0.0,100.0
2014-04-23 17:00:00,Commercial Core,Weekday,Paid Parking,Yes,11.0,0.0,100.0
2014-04-23 17:00:00,Denny Triangle,Weekday,Paid Parking,No,522.0,328.0,61.0
2014-04-23 17:00:00,Denny Triangle,Weekday,Paid Parking,Yes,78.0,2.0,98.0
2014-04-23 18:00:00,Commercial Core,Weekday,Paid Parking,Yes,11.0,0.0,100.0
2014-04-23 18:00:00,Denny Triangle,Weekday,Paid Parking,No,563.0,375.0,60.0
2014-04-23 18:00:00,Denny Triangle,Weekday,Paid Parking,Yes,37.0,0.0,100.0
2014-04-23 19:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,6.0,65.0
2014-04-23 19:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,493.0,55.0
2014-04-23 20:00:00,Commercial Core,Weekday,Paid Parking,TBD,11.0,11.0,50.0
2014-04-23 20:00:00,Denny Triangle,Weekday,Paid Parking,No,600.0,492.0,55.0
2014-04-24 00:00:00,Pike,Weekday,Paid Parking,No,405.0,365.0,53.0
2014-04-24 00:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,119.0,46.0
2014-04-24 00:00:00,Pike,Weekday,Time Limited Parking,No,87.0,58.0,60.0
2014-04-24 01:00:00,Pike,Weekday,Paid Parking,No,405.0,223.0,64.0
2014-04-24 01:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,95.0,52.0
2014-04-24 01:00:00,Pike,Weekday,Time Limited Parking,No,87.0,45.0,66.0
2014-04-24 02:00:00,Pike,Weekday,Paid Parking,No,405.0,185.0,69.0
2014-04-24 02:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,91.0,53.0
2014-04-24 02:00:00,Pike,Weekday,Time Limited Parking,No,87.0,36.0,71.0
2014-04-24 08:00:00,Pike,Weekday,Paid Parking,No,383.0,129.0,75.0
2014-04-24 08:00:00,Pike,Weekday,Paid Parking,Yes,22.0,0.0,100.0
2014-04-24 08:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,71.0,59.0
2014-04-24 08:00:00,Pike,Weekday,Time Limited Parking,No,87.0,63.0,58.0
2014-04-24 09:00:00,Pike,Weekday,Paid Parking,No,405.0,192.0,68.0
2014-04-24 09:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,92.0,53.0
2014-04-24 09:00:00,Pike,Weekday,Time Limited Parking,No,87.0,74.0,54.0
2014-04-24 10:00:00,Pike,Weekday,Paid Parking,No,405.0,261.0,61.0
2014-04-24 10:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,84.0,55.0
2014-04-24 10:00:00,Pike,Weekday,Time Limited Parking,No,87.0,81.0,52.0
2014-04-24 11:00:00,Pike,Weekday,Paid Parking,No,405.0,255.0,61.0
2014-04-24 11:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,90.0,53.0
2014-04-24 11:00:00,Pike,Weekday,Time Limited Parking,No,87.0,84.0,51.0
2014-04-24 12:00:00,Pike,Weekday,Paid Parking,No,405.0,295.0,58.0
2014-04-24 12:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,88.0,54.0
2014-04-24 12:00:00,Pike,Weekday,Time Limited Parking,No,87.0,82.0,51.0
2014-04-24 13:00:00,Pike,Weekday,Paid Parking,No,405.0,319.0,56.0
2014-04-24 13:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,90.0,53.0
2014-04-24 13:00:00,Pike,Weekday,Time Limited Parking,No,87.0,86.0,50.0
2014-04-24 14:00:00,Pike,Weekday,Paid Parking,No,405.0,290.0,58.0
2014-04-24 14:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,92.0,53.0
2014-04-24 14:00:00,Pike,Weekday,Time Limited Parking,No,87.0,79.0,52.0
2014-04-24 15:00:00,Pike,Weekday,Paid Parking,No,400.0,262.0,60.0
2014-04-24 15:00:00,Pike,Weekday,Paid Parking,Yes,5.0,0.0,100.0
2014-04-24 15:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,91.0,53.0
2014-04-24 15:00:00,Pike,Weekday,Time Limited Parking,No,87.0,77.0,53.0
2014-04-24 16:00:00,Pike,Weekday,Paid Parking,No,400.0,292.0,58.0
2014-04-24 16:00:00,Pike,Weekday,Paid Parking,Yes,5.0,0.0,100.0
2014-04-24 16:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,98.0,51.0
2014-04-24 16:00:00,Pike,Weekday,Time Limited Parking,No,87.0,80.0,52.0
2014-04-24 17:00:00,Pike,Weekday,Paid Parking,No,400.0,316.0,56.0
2014-04-24 17:00:00,Pike,Weekday,Paid Parking,Yes,5.0,0.0,100.0
2014-04-24 17:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,103.0,50.0
2014-04-24 17:00:00,Pike,Weekday,Time Limited Parking,No,87.0,81.0,52.0
2014-04-24 18:00:00,Pike,Weekday,Paid Parking,No,400.0,409.0,49.0
2014-04-24 18:00:00,Pike,Weekday,Paid Parking,Yes,5.0,0.0,100.0
2014-04-24 18:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,120.0,46.0
2014-04-24 18:00:00,Pike,Weekday,Time Limited Parking,No,87.0,96.0,48.0
2014-04-24 19:00:00,Pike,Weekday,Paid Parking,No,405.0,424.0,49.0
2014-04-24 19:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,126.0,45.0
2014-04-24 19:00:00,Pike,Weekday,Time Limited Parking,No,87.0,96.0,48.0
2014-04-24 20:00:00,Pike,Weekday,Paid Parking,No,405.0,404.0,50.0
2014-04-24 20:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,119.0,46.0
2014-04-24 20:00:00,Pike,Weekday,Time Limited Parking,No,87.0,79.0,52.0
2014-04-24 21:00:00,Pike,Weekday,Paid Parking,No,405.0,427.0,49.0
2014-04-24 21:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,114.0,47.0
2014-04-24 21:00:00,Pike,Weekday,Time Limited Parking,No,87.0,94.0,48.0
2014-04-24 22:00:00,Pike,Weekday,Paid Parking,No,405.0,417.0,49.0
2014-04-24 22:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,105.0,49.0
2014-04-24 22:00:00,Pike,Weekday,Time Limited Parking,No,87.0,87.0,50.0
2014-04-24 23:00:00,Pike,Weekday,Paid Parking,No,405.0,413.0,50.0
2014-04-24 23:00:00,Pike,Weekday,Restricted Parking Zone,No,102.0,115.0,47.0
2014-04-24 23:00:00,Pike,Weekday,Time Limited Parking,No,87.0,77.0,53.0
2014-04-26 08:00:00,Chinatown,Weekend,Paid Parking,No,416.0,108.0,79.0
2014-04-26 08:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,32.0,84.0
2014-04-26 08:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,119.0,83.0
2014-04-26 09:00:00,Chinatown,Weekend,Paid Parking,No,416.0,159.0,72.0
2014-04-26 09:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,39.0,81.0
2014-04-26 09:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,177.0,76.0
2014-04-26 10:00:00,Chinatown,Weekend,Paid Parking,No,416.0,233.0,64.0
2014-04-26 10:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,45.0,78.0
2014-04-26 10:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,205.0,73.0
2014-04-26 11:00:00,Chinatown,Weekend,Paid Parking,No,416.0,319.0,57.0
2014-04-26 11:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,74.0,69.0
2014-04-26 11:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,297.0,65.0
2014-04-26 12:00:00,Chinatown,Weekend,Paid Parking,No,416.0,375.0,53.0
2014-04-26 12:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,109.0,60.0
2014-04-26 12:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,382.0,60.0
2014-04-26 13:00:00,Chinatown,Weekend,Paid Parking,No,416.0,435.0,49.0
2014-04-26 13:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,127.0,56.0
2014-04-26 13:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,504.0,53.0
2014-04-26 14:00:00,Chinatown,Weekend,Paid Parking,No,416.0,409.0,50.0
2014-04-26 14:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,130.0,56.0
2014-04-26 14:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,529.0,52.0
2014-04-26 15:00:00,Chinatown,Weekend,Paid Parking,No,416.0,328.0,56.0
2014-04-26 15:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,128.0,56.0
2014-04-26 15:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,396.0,59.0
2014-04-26 16:00:00,Chinatown,Weekend,Paid Parking,No,416.0,263.0,61.0
2014-04-26 16:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,114.0,59.0
2014-04-26 16:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,379.0,60.0
2014-04-26 17:00:00,Chinatown,Weekend,Paid Parking,No,416.0,312.0,57.0
2014-04-26 17:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,111.0,60.0
2014-04-26 17:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,388.0,59.0
2014-04-26 18:00:00,Chinatown,Weekend,Paid Parking,No,416.0,426.0,49.0
2014-04-26 18:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,104.0,61.0
2014-04-26 18:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,480.0,54.0
2014-04-26 19:00:00,Chinatown,Weekend,Paid Parking,No,416.0,458.0,48.0
2014-04-26 19:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,92.0,64.0
2014-04-26 19:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,500.0,53.0
2014-04-26 20:00:00,Chinatown,Weekend,Paid Parking,No,416.0,466.0,47.0
2014-04-26 20:00:00,Commercial Core,Weekend,Paid Parking,No,164.0,111.0,60.0
2014-04-26 20:00:00,Pioneer Square,Weekend,Paid Parking,No,562.0,504.0,53.0
2014-04-29 08:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,731.0,59.0
2014-04-29 08:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,108.0,54.0
2014-04-29 09:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,811.0,56.0
2014-04-29 09:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,115.0,52.0
2014-04-29 10:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,909.0,54.0
2014-04-29 10:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,132.0,49.0
2014-04-29 11:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,942.0,53.0
2014-04-29 11:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,127.0,50.0
2014-04-29 12:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,962.0,52.0
2014-04-29 12:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,130.0,49.0
2014-04-29 13:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,960.0,52.0
2014-04-29 13:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,122.0,51.0
2014-04-29 14:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,896.0,54.0
2014-04-29 14:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,120.0,51.0
2014-04-29 15:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,793.0,57.0
2014-04-29 15:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,112.0,53.0
2014-04-29 16:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,686.0,61.0
2014-04-29 16:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,109.0,54.0
2014-04-29 17:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,584.0,64.0
2014-04-29 17:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,107.0,54.0
2014-04-29 18:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,598.0,64.0
2014-04-29 18:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,104.0,55.0
2014-04-29 19:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,614.0,63.0
2014-04-29 19:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,109.0,54.0
2014-04-29 20:00:00,South Lake Union,Weekday,Paid Parking,No,1052.0,517.0,67.0
2014-04-29 20:00:00,South Lake Union,Weekday,Restricted Parking Zone,No,127.0,104.0,55.0
2014-04-30 08:00:00,First Hill,Weekday,Paid Parking,No,541.0,393.0,58.0
2014-04-30 08:00:00,First Hill,Weekday,Paid Parking,Yes,6.0,0.0,100.0
2014-04-30 08:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,487.0,49.0
2014-04-30 08:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,28.0,92.0
2014-04-30 08:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,16.0,82.0
2014-04-30 09:00:00,First Hill,Weekday,Paid Parking,No,547.0,434.0,56.0
2014-04-30 09:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,474.0,50.0
2014-04-30 09:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,59.0,84.0
2014-04-30 09:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,22.0,77.0
2014-04-30 10:00:00,First Hill,Weekday,Paid Parking,No,547.0,463.0,54.0
2014-04-30 10:00:00,First Hill,Weekday,Restricted Parking Zone,No,465.0,481.0,49.0
2014-04-30 10:00:00,Little Saigon,Weekday,Time Limited Parking,No,318.0,114.0,74.0
2014-04-30 10:00:00,Little Saigon,Weekday,Unrestricted Parking,No,73.0,29.0,72.0
2014-04-30 11:00:00,First Hill,Weekday,Paid Parking,No,547.0,454.0,55.0
